idx,Vin,Vref,P,D1,D2,D0,Validity,ipk2pk,irms,vp_t1,vp_t2,vp_t3,vp_t4,vs_t1,vs_t2,vs_t3,vs_t4,Vo
4407,200,240,400,1,0.96,0.079533062,1,10.60903814,2.73709818,0,0,0,0,1,1,1,1,240.1612428
4408,200,240,400,1,0.98,0.080875253,1,12.33180156,3.286528014,0,0,0,0,1,1,1,1,239.8598292
4409,200,240,400,1,1,0.062172793,1,12.14250587,3.141888356,0,0,0,0,1,1,1,1,239.9248833
4410,200,240,700,0.6,0.6,0.159923078,1,16.10835934,4.967666254,1,0,1,0,1,1,1,1,239.9098757
4411,200,240,700,0.6,0.62,0.140512572,1,16.66423237,5.256367516,1,0,1,0,1,1,1,1,239.9479655
4412,200,240,700,0.6,0.64,0.120055003,1,16.46830009,5.266791374,1,0,1,0,1,1,1,1,240.2573527
4413,200,240,700,0.6,0.66,0.119880664,1,15.77907381,5.135276739,1,0,1,0,1,1,1,1,239.9498605
4414,200,240,700,0.6,0.68,0.101402606,1,16.74693294,5.547975171,1,0,1,0,1,1,1,1,239.930159
4415,200,240,700,0.6,0.7,0.099913408,1,16.09596903,5.43198484,1,0,1,0,1,1,1,1,239.9205479
4416,200,240,700,0.6,0.72,0.080422405,1,17.08194755,5.835723052,1,0,1,0,1,1,1,1,240.0083435
4417,200,240,700,0.6,0.74,0.078774911,1,16.43456695,5.72210559,1,0,1,0,1,1,1,1,240.0153957
4418,200,240,700,0.6,0.76,0.060176946,1,17.41285658,6.105849074,1,0,1,0,1,1,1,1,240.0248206
4419,200,240,700,0.6,0.78,0.05953617,1,16.75021678,5.985342194,1,0,1,1,1,1,1,1,239.9268153
4420,200,240,700,0.6,0.8,0.040902807,1,17.31293446,6.228514237,1,0,1,1,1,1,1,1,239.9333386
4421,200,240,700,0.6,0.82,0.039376648,1,17.08495916,6.226339715,1,0,1,1,1,1,1,1,239.9393266
4422,200,240,700,0.6,0.84,0.020536702,1,17.80951832,6.451688781,1,0,1,0,1,1,1,1,239.977738
4423,200,240,700,0.6,0.86,0.01855089,1,18.48450966,6.438370025,1,0,1,0,1,1,1,1,240.0276847
4424,200,240,700,0.6,0.88,-0.001077938,1,19.43020694,6.316668351,1,0,1,0,1,1,1,1,240.2267603
4425,200,240,700,0.6,0.9,0.000213948,1,20.40299055,7.055996044,1,0,1,0,1,1,1,1,239.9290491
4426,200,240,700,0.6,0.92,-0.018611324,1,21.32963346,6.889768836,1,0,1,0,1,1,1,1,240.0536063
4427,200,240,700,0.6,0.94,-0.021819892,1,22.26471319,6.725046169,1,0,1,0,1,1,1,1,240.0968275
4428,200,240,700,0.6,0.96,-0.039949588,1,23.21488481,6.97996531,1,0,1,0,1,1,1,1,240.0442406
4429,200,240,700,0.6,0.98,-0.042139326,1,24.14839467,6.900832973,1,0,1,0,1,1,1,1,240.1411203
4430,200,240,700,0.6,1,-0.059297748,1,25.09441372,6.906800706,1,0,1,0,1,1,1,1,239.9881192
4431,200,240,700,0.62,0.6,0.16006625,1,16.5217941,5.073829808,1,0,1,0,1,1,1,1,239.9774778
4432,200,240,700,0.62,0.62,0.140342862,1,16.29531311,5.05967468,1,0,1,0,1,1,1,1,240.0498193
4433,200,240,700,0.62,0.64,0.140255291,1,16.83208362,5.341191281,1,0,1,0,1,1,1,1,239.9254567
4434,200,240,700,0.62,0.66,0.120609315,1,16.60501587,5.334468988,1,0,1,0,1,1,1,1,239.9793781
4435,200,240,700,0.62,0.68,0.119712343,1,15.94518614,5.197232404,1,0,1,0,1,1,1,1,239.9054426
4436,200,240,700,0.62,0.7,0.100120023,1,16.51188346,5.48066945,1,0,1,0,1,1,1,1,239.9886067
4437,200,240,700,0.62,0.72,0.082480796,1,16.2780382,5.481855763,1,0,1,0,1,1,1,1,239.979121
4438,200,240,700,0.62,0.74,0.078948444,1,16.06011665,5.495803929,1,0,1,0,1,1,1,1,240.0757671
4439,200,240,700,0.62,0.76,0.061755581,1,16.59883426,5.748764262,1,0,1,0,1,1,1,1,239.9381988
4440,200,240,700,0.62,0.78,0.059146814,1,16.38444058,5.759784341,1,0,1,1,1,1,1,1,240.0437967
4441,200,240,700,0.62,0.8,0.041876174,1,16.50546738,5.872335058,1,0,1,1,1,1,1,1,239.9045499
4442,200,240,700,0.62,0.82,0.040499351,1,17.49093927,6.231755283,1,0,1,1,1,1,1,1,239.9327212
4443,200,240,700,0.62,0.84,0.0210827,1,17.27538714,6.217609239,1,0,1,1,1,1,1,1,240.006183
4444,200,240,700,0.62,0.86,0.020150892,1,17.97835891,6.432545538,1,0,1,0,1,1,1,1,239.9766813
4445,200,240,700,0.62,0.88,0.002382975,1,18.61498378,6.396412258,1,0,1,0,1,1,1,1,239.8860774
4446,200,240,700,0.62,0.9,-0.001864298,1,19.58908256,6.260732965,1,0,1,0,1,1,1,1,240.2565932
4447,200,240,700,0.62,0.92,-0.020092669,1,20.50185018,6.223624415,1,0,1,0,1,1,1,1,240.2026043
4448,200,240,700,0.62,0.94,-0.01975597,1,21.49213918,6.827244173,1,0,1,0,1,1,1,1,240.1102083
4449,200,240,700,0.62,0.96,-0.039579088,1,22.41557757,6.635413175,1,0,1,0,1,1,1,1,240.0988876
4450,200,240,700,0.62,0.98,-0.040949819,1,23.32719936,6.550440018,1,0,1,0,1,1,1,1,240.0818785
4451,200,240,700,0.62,1,-0.060281099,1,23.78943351,6.343499781,1,0,1,0,1,1,1,1,240.1333294
4452,200,240,700,0.64,0.6,0.161708863,1,15.71439309,4.743919763,1,0,1,0,1,1,1,1,239.8859455
4453,200,240,700,0.64,0.62,0.158415266,1,15.91627806,4.867731554,1,0,1,0,1,1,1,1,240.0704168
4454,200,240,700,0.64,0.64,0.139933483,1,15.2553547,4.708192444,1,0,1,0,1,1,1,1,239.9907935
4455,200,240,700,0.64,0.66,0.138849328,1,15.80501105,4.98810601,1,0,1,0,1,1,1,1,239.966696
4456,200,240,700,0.64,0.68,0.119332731,1,15.57928765,4.985864897,1,0,1,0,1,1,1,1,240.0299527
4457,200,240,700,0.64,0.7,0.101379431,1,16.12368031,5.260118476,1,0,1,0,1,1,1,1,239.9513512
4458,200,240,700,0.64,0.72,0.099890584,1,15.47020862,5.122271746,1,0,1,0,1,1,1,1,239.9294216
4459,200,240,700,0.64,0.74,0.079362297,1,15.2610711,5.136305066,1,0,1,0,1,1,1,1,240.0912745
4460,200,240,700,0.64,0.76,0.0780104,1,16.24197682,5.530748667,1,0,1,0,1,1,1,1,240.1168954
4461,200,240,700,0.64,0.78,0.060825758,1,16.78080391,5.77760052,1,0,1,0,1,1,1,1,239.9779455
4462,200,240,700,0.64,0.8,0.059650944,1,16.12407256,5.637572462,1,0,1,1,1,1,1,1,239.9255889
4463,200,240,700,0.64,0.82,0.040793293,1,17.11475882,6.004965413,1,0,1,1,1,1,1,1,239.9857077
4464,200,240,700,0.64,0.84,0.037855086,1,16.908975,5.993471593,1,0,1,1,1,1,1,1,240.117354
4465,200,240,700,0.64,0.86,0.02146229,1,17.15465601,6.075449409,1,0,1,0,1,1,1,1,239.9002002
4466,200,240,700,0.64,0.88,0.019930388,1,17.80123039,6.042940379,1,0,1,0,1,1,1,1,239.8974681
4467,200,240,700,0.64,0.9,0.001141018,1,18.78273399,6.36075011,1,0,1,0,1,1,1,1,239.9633082
4468,200,240,700,0.64,0.92,-0.001321771,1,19.72307847,6.19368981,1,0,1,0,1,1,1,1,240.1476835
4469,200,240,700,0.64,0.94,-0.019859205,1,20.67851014,6.356727906,1,0,1,0,1,1,1,1,240.0544422
4470,200,240,700,0.64,0.96,-0.021668722,1,21.60323275,6.284536614,1,0,1,0,1,1,1,1,240.0922105
4471,200,240,700,0.64,0.98,-0.039004502,1,22.54911907,6.420048884,1,0,1,0,1,1,1,1,239.9693112
4472,200,240,700,0.64,1,-0.041734694,1,23.48602782,6.317632552,1,0,1,0,1,1,1,1,240.0858709
4473,200,240,700,0.66,0.6,0.179854307,1,15.33565702,4.559853087,1,0,1,0,1,1,1,1,239.9120339
4474,200,240,700,0.66,0.62,0.160479063,1,16.3076291,4.980101898,1,0,1,0,1,1,1,1,239.9645435
4475,200,240,700,0.66,0.64,0.140991237,1,15.7227018,4.818218469,1,0,1,0,1,1,1,1,240.4860339
4476,200,240,700,0.66,0.66,0.140486074,1,16.20298085,5.083103159,1,0,1,0,1,1,1,1,239.9183941
4477,200,240,700,0.66,0.68,0.121503735,1,15.54983467,4.91832347,1,0,1,0,1,1,1,1,239.9012698
4478,200,240,700,0.66,0.7,0.1191354,1,15.32655137,4.905260243,1,0,1,0,1,1,1,1,239.9771786
4479,200,240,700,0.66,0.72,0.099880914,1,15.09778767,4.901942257,1,0,1,0,1,1,1,1,240.0085015
4480,200,240,700,0.66,0.74,0.098710518,1,15.65197556,5.169389606,1,0,1,0,1,1,1,1,239.9903016
4481,200,240,700,0.66,0.76,0.079755376,1,15.42214013,5.165901419,1,0,1,0,1,1,1,1,240.0020705
4482,200,240,700,0.66,0.78,0.067019321,1,16.02711994,5.431735595,1,0,1,0,1,1,1,1,240.2975955
4483,200,240,700,0.66,0.8,0.059174967,1,15.76246709,5.41520008,1,0,1,1,1,1,1,1,240.0717717
4484,200,240,700,0.66,0.82,0.042083749,1,16.30208453,5.644994995,1,0,1,1,1,1,1,1,239.9351957
4485,200,240,700,0.66,0.84,0.040028751,1,16.87601094,5.87964407,1,0,1,1,1,1,1,1,240.0037376
4486,200,240,700,0.66,0.86,0.021683231,1,16.64456178,5.845129655,1,0,1,1,1,1,1,1,239.9779814
4487,200,240,700,0.66,0.88,0.020506032,1,17.33375015,6.055444313,1,0,1,0,1,1,1,1,239.963263
4488,200,240,700,0.66,0.9,0.002076828,1,17.96440678,6.005860251,1,0,1,0,1,1,1,1,239.9494926
4489,200,240,700,0.66,0.92,-0.001641067,1,18.92504086,5.843359575,1,0,1,0,1,1,1,1,240.2394499
4490,200,240,700,0.66,0.94,-0.018528539,1,19.85395643,6.000707973,1,0,1,0,1,1,1,1,239.992177
4491,200,240,700,0.66,0.96,-0.020686925,1,20.7812649,5.929111432,1,0,1,0,1,1,1,1,240.042339
4492,200,240,700,0.66,0.98,-0.039782257,1,21.76411598,6.190684913,1,0,1,0,1,1,1,1,240.1470952
4493,200,240,700,0.66,1,-0.040254739,1,22.66030195,5.961824539,1,0,1,0,1,1,1,1,240.0125475
4494,200,240,700,0.68,0.6,0.180059994,1,16.16493446,4.848950623,1,0,1,0,1,1,1,1,240.0011417
4495,200,240,700,0.68,0.62,0.162303952,1,15.11317235,4.505843397,1,0,1,0,1,1,1,1,240.1304732
4496,200,240,700,0.68,0.64,0.16012833,1,16.0574005,4.922892463,1,0,1,0,1,1,1,1,239.94389
4497,200,240,700,0.68,0.66,0.140683611,1,15.82803781,4.885398324,1,0,1,0,1,1,1,1,239.9795582
4498,200,240,700,0.68,0.68,0.138246754,1,15.60623339,4.86057567,1,0,1,0,1,1,1,1,240.0672617
4499,200,240,700,0.68,0.7,0.11972369,1,14.94624872,4.691859062,1,0,1,0,1,1,1,1,240.0013515
4500,200,240,700,0.68,0.72,0.099952612,1,14.35886686,4.555141918,1,0,1,0,1,1,1,1,240.4531835
4501,200,240,700,0.68,0.74,0.098581984,1,15.28412943,4.953344773,1,0,1,0,1,1,1,1,240.1018122
4502,200,240,700,0.68,0.76,0.080932606,1,15.82908527,5.212953059,1,0,1,0,1,1,1,1,240.0154612
4503,200,240,700,0.68,0.78,0.080714393,1,16.37054514,5.468770502,1,0,1,0,1,1,1,1,239.9042442
4504,200,240,700,0.68,0.8,0.061063711,1,16.15463379,5.443956011,1,0,1,0,1,1,1,1,239.9903807
4505,200,240,700,0.68,0.82,0.05864084,1,15.51464034,5.288198462,1,0,1,1,1,1,1,1,240.0459195
4506,200,240,700,0.68,0.84,0.04153132,1,16.05592316,5.516899423,1,0,1,1,1,1,1,1,239.9211716
4507,200,240,700,0.68,0.86,0.039511899,1,15.83487731,5.484809673,1,0,1,1,1,1,1,1,239.9612599
4508,200,240,700,0.68,0.88,0.021578633,1,16.51411708,5.696154546,1,0,1,0,1,1,1,1,239.9220271
4509,200,240,700,0.68,0.9,0.019480283,1,17.15102186,5.649081773,1,0,1,0,1,1,1,1,239.9641256
4510,200,240,700,0.68,0.92,-0.000522329,1,18.10345387,5.485474015,1,0,1,0,1,1,1,1,240.2067405
4511,200,240,700,0.68,0.94,-0.001347254,1,19.06438246,5.772805297,1,0,1,0,1,1,1,1,240.163978
4512,200,240,700,0.68,0.96,-0.020491258,1,19.99069728,5.703511662,1,0,1,0,1,1,1,1,240.2026039
4513,200,240,700,0.68,0.98,-0.019724306,1,20.96605109,6.195496499,1,0,1,0,1,1,1,1,239.9763253
4514,200,240,700,0.68,1,-0.038686719,1,21.88257229,6.080919293,1,0,1,0,1,1,1,1,239.9881919
4515,200,240,700,0.7,0.6,0.199427104,1,15.35398702,4.52832276,1,0,1,0,1,1,1,1,239.8931515
4516,200,240,700,0.7,0.62,0.179378623,1,14.71156495,4.317677104,1,0,1,0,1,1,1,1,239.9769342
4517,200,240,700,0.7,0.64,0.160149493,1,15.6855395,4.738163479,1,0,1,0,1,1,1,1,240.0311332
4518,200,240,700,0.7,0.66,0.159407925,1,15.01996376,4.538493846,1,0,1,0,1,1,1,1,239.9219699
4519,200,240,700,0.7,0.68,0.139692157,1,14.79496438,4.506597464,1,0,1,0,1,1,1,1,239.9917721
4520,200,240,700,0.7,0.7,0.121300505,1,15.34770655,4.778976537,1,0,1,0,1,1,1,1,239.98581
4521,200,240,700,0.7,0.72,0.119024729,1,15.12197576,4.753648842,1,0,1,0,1,1,1,1,240.0341908
4522,200,240,700,0.7,0.74,0.100623648,1,15.6753917,5.021158617,1,0,1,0,1,1,1,1,240.0161045
4523,200,240,700,0.7,0.76,0.100578004,1,16.21213418,5.284125757,1,0,1,0,1,1,1,1,239.8813756
4524,200,240,700,0.7,0.78,0.079303132,1,14.80511139,4.836309819,1,0,1,0,1,1,1,1,240.0877668
4525,200,240,700,0.7,0.8,0.079330593,1,15.34202538,5.079677217,1,0,1,0,1,1,1,1,239.9454058
4526,200,240,700,0.7,0.82,0.06060108,1,15.90658749,5.325859282,1,0,1,0,1,1,1,1,239.9725778
4527,200,240,700,0.7,0.84,0.058497488,1,15.68579745,5.291326079,1,0,1,1,1,1,1,1,240.0173895
4528,200,240,700,0.7,0.86,0.041322939,1,16.22793446,5.513018427,1,0,1,1,1,1,1,1,239.8967473
4529,200,240,700,0.7,0.88,0.03974455,1,15.99817983,5.463004065,1,0,1,1,1,1,1,1,239.8806206
4530,200,240,700,0.7,0.9,0.020381019,1,17.00864342,5.806597475,1,0,1,1,1,1,1,1,240.0144661
4531,200,240,700,0.7,0.92,0.018847559,1,17.30700765,5.606063862,1,0,1,0,1,1,1,1,239.9760423
4532,200,240,700,0.7,0.94,0.001412296,1,18.26824239,5.913659664,1,0,1,0,1,1,1,1,239.9254776
4533,200,240,700,0.7,0.96,-0.002690347,1,19.23355877,5.704960269,1,0,1,0,1,1,1,1,240.2526207
4534,200,240,700,0.7,0.98,-0.020272329,1,20.13419478,5.609879541,1,0,1,0,1,1,1,1,240.1657192
4535,200,240,700,0.7,1,-0.019806052,1,20.63578504,6.106301447,1,0,1,0,1,1,1,1,239.9259776
4536,200,240,700,0.72,0.6,0.199540451,1,14.98173561,4.371472365,1,0,1,0,1,1,1,1,239.9798628
4537,200,240,700,0.72,0.62,0.181472669,1,15.5205615,4.617161258,1,0,1,0,1,1,1,1,239.8985525
4538,200,240,700,0.72,0.64,0.179582837,1,14.86894716,4.399104222,1,0,1,0,1,1,1,1,239.9038656
4539,200,240,700,0.72,0.66,0.15986638,1,14.64271082,4.349751392,1,0,1,0,1,1,1,1,239.9703492
4540,200,240,700,0.72,0.68,0.141266895,1,15.19506813,4.617338809,1,0,1,0,1,1,1,1,239.9738122
4541,200,240,700,0.72,0.7,0.138996184,1,14.54788313,4.423503556,1,0,1,0,1,1,1,1,240.0079385
4542,200,240,700,0.72,0.72,0.121844765,1,15.080806,4.693837387,1,0,1,0,1,1,1,1,239.8600859
4543,200,240,700,0.72,0.74,0.119361708,1,14.85940248,4.65757592,1,0,1,0,1,1,1,1,239.9352349
4544,200,240,700,0.72,0.76,0.099267157,1,14.64937904,4.635291435,1,0,1,0,1,1,1,1,240.0796182
4545,200,240,700,0.72,0.78,0.097489223,1,15.2094166,4.893788214,1,0,1,0,1,1,1,1,240.0934818
4546,200,240,700,0.72,0.8,0.08111818,1,15.73653875,5.142280517,1,0,1,0,1,1,1,1,239.8925891
4547,200,240,700,0.72,0.82,0.061834648,1,15.52223506,5.103397954,1,0,1,0,1,1,1,1,239.9835417
4548,200,240,700,0.72,0.84,0.05983168,1,14.87059534,4.925836594,1,0,1,1,1,1,1,1,239.9725983
4549,200,240,700,0.72,0.86,0.042289342,1,15.84519942,5.288815526,1,0,1,1,1,1,1,1,239.9199849
4550,200,240,700,0.72,0.88,0.039417275,1,15.63725517,5.246583062,1,0,1,1,1,1,1,1,240.0287618
4551,200,240,700,0.72,0.9,0.021856991,1,16.19074817,5.445023374,1,0,1,1,1,1,1,1,239.9652707
4552,200,240,700,0.72,0.92,0.018227963,1,16.52171992,5.389774258,1,0,1,1,1,1,1,1,240.1499313
4553,200,240,700,0.72,0.94,0.002548156,1,17.44732529,5.555095193,1,0,1,0,1,1,1,1,239.9033759
4554,200,240,700,0.72,0.96,-0.001408395,1,18.40876259,5.345929061,1,0,1,0,1,1,1,1,240.2060157
4555,200,240,700,0.72,0.98,-0.018285869,1,19.35590706,5.620882846,1,0,1,0,1,1,1,1,240.0977797
4556,200,240,700,0.72,1,-0.022355718,1,20.30135763,5.379252423,1,0,1,0,1,1,1,1,240.2098459
4557,200,240,700,0.74,0.6,0.200916887,1,15.38034747,4.53412933,1,0,1,0,1,1,1,1,239.9626902
4558,200,240,700,0.74,0.62,0.200309736,1,15.91825133,4.778681877,1,0,1,0,1,1,1,1,239.8783542
4559,200,240,700,0.74,0.64,0.179071491,1,14.50405141,4.227861058,1,0,1,0,1,1,1,1,240.0514248
4560,200,240,700,0.74,0.66,0.161634532,1,15.04046461,4.482041549,1,0,1,0,1,1,1,1,239.9422219
4561,200,240,700,0.74,0.68,0.159278613,1,14.39260276,4.267961915,1,0,1,0,1,1,1,1,239.9765197
4562,200,240,700,0.74,0.7,0.14114897,1,15.35820228,4.692087609,1,0,1,0,1,1,1,1,239.9348637
4563,200,240,700,0.74,0.72,0.140187222,1,15.90395994,4.962588941,1,0,1,0,1,1,1,1,239.8803561
4564,200,240,700,0.74,0.74,0.121494354,1,15.24830957,4.756393553,1,0,1,0,1,1,1,1,239.8485414
4565,200,240,700,0.74,0.76,0.10206355,1,15.04479538,4.714863941,1,0,1,0,1,1,1,1,240.0336078
4566,200,240,700,0.74,0.78,0.098794118,1,14.8210528,4.678975643,1,0,1,0,1,1,1,1,240.0762807
4567,200,240,700,0.74,0.8,0.081704843,1,15.35765651,4.926143186,1,0,1,0,1,1,1,1,239.9378783
4568,200,240,700,0.74,0.82,0.081067562,1,15.90522761,5.173737276,1,0,1,0,1,1,1,1,239.8669888
4569,200,240,700,0.74,0.84,0.060957309,1,15.70071763,5.124152186,1,0,1,0,1,1,1,1,240.0083338
4570,200,240,700,0.74,0.86,0.058375338,1,15.48717721,5.079452965,1,0,1,1,1,1,1,1,240.0881889
4571,200,240,700,0.74,0.88,0.040206199,1,16.05091612,5.294570544,1,0,1,1,1,1,1,1,240.0897484
4572,200,240,700,0.74,0.9,0.038661125,1,15.39325124,5.08686523,1,0,1,1,1,1,1,1,240.0353479
4573,200,240,700,0.74,0.92,0.021671758,1,16.03472845,5.280237605,1,0,1,0,1,1,1,1,239.9250662
4574,200,240,700,0.74,0.94,0.019299202,1,16.64312177,5.199103694,1,0,1,0,1,1,1,1,239.9746958
4575,200,240,700,0.74,0.96,0.000310617,1,17.63562712,5.511302724,1,0,1,0,1,1,1,1,240.08839
4576,200,240,700,0.74,0.98,-0.00018127,1,18.52885787,5.260515233,1,0,1,0,1,1,1,1,240.0368571
4577,200,240,700,0.74,1,-0.019037699,1,19.08010046,5.548247748,1,0,1,0,1,1,1,1,240.3242442
4578,200,240,700,0.76,0.6,0.200862027,1,15.08391958,4.429586442,1,1,1,1,1,1,1,1,239.9810432
4579,200,240,700,0.76,0.62,0.200061294,1,15.54998518,4.621085837,1,0,1,0,1,1,1,1,240.0016688
4580,200,240,700,0.76,0.64,0.180104834,1,14.94942427,4.387235534,1,0,1,0,1,1,1,1,240.4080641
4581,200,240,700,0.76,0.66,0.180601276,1,15.43317276,4.63314127,1,0,1,0,1,1,1,1,239.8876706
4582,200,240,700,0.76,0.68,0.159966952,1,14.0121844,4.081223306,1,0,1,0,1,1,1,1,240.0072934
4583,200,240,700,0.76,0.7,0.158607821,1,14.5617367,4.342153709,1,0,1,0,1,1,1,1,239.9890804
4584,200,240,700,0.76,0.72,0.14046161,1,15.10846118,4.611001619,1,0,1,0,1,1,1,1,239.9445831
4585,200,240,700,0.76,0.74,0.120526141,1,14.89727044,4.55710748,1,0,1,0,1,1,1,1,240.0831327
4586,200,240,700,0.76,0.76,0.118675534,1,14.66456278,4.50943543,1,0,1,0,1,1,1,1,240.0695442
4587,200,240,700,0.76,0.78,0.101514851,1,15.20229887,4.763765223,1,0,1,0,1,1,1,1,239.9455396
4588,200,240,700,0.76,0.8,0.099863335,1,14.54501391,4.560413852,1,0,1,0,1,1,1,1,239.905909
4589,200,240,700,0.76,0.82,0.08052012,1,15.54442445,4.965486184,1,0,1,0,1,1,1,1,240.0250447
4590,200,240,700,0.76,0.84,0.080513163,1,16.07905381,5.204103023,1,0,1,0,1,1,1,1,239.8720028
4591,200,240,700,0.76,0.86,0.060944825,1,15.44320424,4.991166699,1,0,1,0,1,1,1,1,239.9509271
4592,200,240,700,0.76,0.88,0.057496979,1,15.24480471,4.932884617,1,0,1,1,1,1,1,1,240.1118656
4593,200,240,700,0.76,0.9,0.041554177,1,15.76797725,5.136728657,1,0,1,1,1,1,1,1,239.8853159
4594,200,240,700,0.76,0.92,0.040138351,1,16.75710541,5.486335022,1,0,1,1,1,1,1,1,239.8946237
4595,200,240,700,0.76,0.94,0.018715769,1,15.85585019,4.98765471,1,0,1,1,1,1,1,1,240.1407827
4596,200,240,700,0.76,0.96,0.016955344,1,16.8359538,5.302183813,1,0,1,1,1,1,1,1,240.1811649
4597,200,240,700,0.76,0.98,0.001275743,1,17.762732,5.448576457,1,0,1,0,1,1,1,1,239.9488852
4598,200,240,700,0.76,1,-0.000881833,1,18.23614476,5.18353585,1,0,1,0,1,1,1,1,240.1786091
4599,200,240,700,0.78,0.6,0.202108274,1,14.6898543,4.300678084,1,1,1,1,0,1,1,0,239.8275508
4600,200,240,700,0.78,0.62,0.200641946,1,15.08391958,4.444511086,1,1,1,1,1,1,1,1,239.9807531
4601,200,240,700,0.78,0.64,0.198804423,1,14.51966871,4.219189795,1,0,1,0,1,1,1,1,240.0460578
4602,200,240,700,0.78,0.66,0.180333104,1,15.06652876,4.461441847,1,0,1,0,1,1,1,1,240.0236327
4603,200,240,700,0.78,0.68,0.178027686,1,14.83971299,4.388630502,1,0,1,0,1,1,1,1,240.0682216
4604,200,240,700,0.78,0.7,0.158840669,1,14.18857659,4.156945528,1,0,1,0,1,1,1,1,240.0749649
4605,200,240,700,0.78,0.72,0.141523792,1,14.72906246,4.414665176,1,0,1,0,1,1,1,1,239.9867427
4606,200,240,700,0.78,0.74,0.140662443,1,15.2683906,4.679754142,1,0,1,0,1,1,1,1,239.8883323
4607,200,240,700,0.78,0.76,0.121731583,1,15.04100924,4.614710477,1,0,1,0,1,1,1,1,239.9103638
4608,200,240,700,0.78,0.78,0.119798411,1,14.38745957,4.399004259,1,0,1,0,1,1,1,1,239.8979575
4609,200,240,700,0.78,0.8,0.098995971,1,14.18991451,4.357810013,1,0,1,0,1,1,1,1,240.1042231
4610,200,240,700,0.78,0.82,0.100009831,1,15.92336663,5.066153013,1,0,1,0,1,1,1,1,239.8951737
4611,200,240,700,0.78,0.84,0.08006376,1,15.71825111,4.999572459,1,0,1,0,1,1,1,1,240.0291041
4612,200,240,700,0.78,0.86,0.079711628,1,15.0394623,4.772002845,1,0,1,0,1,1,1,1,239.856642
4613,200,240,700,0.78,0.88,0.058827138,1,14.85353081,4.720652977,1,0,1,1,1,1,1,1,240.0922402
4614,200,240,700,0.78,0.9,0.04332486,1,15.3856078,4.921217613,1,0,1,1,1,1,1,1,239.9174283
4615,200,240,700,0.78,0.92,0.039398744,1,15.18354531,4.850022155,1,0,1,1,1,1,1,1,240.044064
4616,200,240,700,0.78,0.94,0.022152498,1,15.74456438,5.033128797,1,0,1,1,1,1,1,1,240.0192331
4617,200,240,700,0.78,0.96,0.020257383,1,16.38262688,5.212592352,1,0,1,0,1,1,1,1,239.9991506
4618,200,240,700,0.78,0.98,0.002554506,1,16.95213723,5.091313977,1,0,1,0,1,1,1,1,239.9883544
4619,200,240,700,0.78,1,0.000371951,1,17.92477165,5.397924279,1,0,1,0,1,1,1,1,240.0105499
4620,200,240,700,0.8,0.6,0.201570616,1,14.81259456,4.363247525,1,1,1,1,0,1,1,0,239.9790342
4621,200,240,700,0.8,0.62,0.20168837,1,14.6898543,4.309990923,1,1,1,1,0,1,1,0,239.8490589
4622,200,240,700,0.8,0.64,0.199762174,1,13.90140522,3.974950359,1,1,1,1,1,1,1,1,240.0047048
4623,200,240,700,0.8,0.66,0.199244917,1,14.25122214,4.12777803,1,0,1,0,1,1,1,1,239.9359272
4624,200,240,700,0.8,0.68,0.180750766,1,14.79788081,4.378263402,1,0,1,0,1,1,1,1,239.9132039
4625,200,240,700,0.8,0.7,0.160875659,1,14.60971241,4.304047693,1,0,1,0,1,1,1,1,240.233746
4626,200,240,700,0.8,0.72,0.158503636,1,14.35642748,4.229948423,1,0,1,0,1,1,1,1,240.0774241
4627,200,240,700,0.8,0.74,0.140993453,1,14.89541254,4.485673288,1,0,1,0,1,1,1,1,239.9764949
4628,200,240,700,0.8,0.76,0.139232577,1,14.23848994,4.255748751,1,0,1,0,1,1,1,1,239.9427307
4629,200,240,700,0.8,0.78,0.11908886,1,14.0289858,4.202726197,1,0,1,0,1,1,1,1,240.079426
4630,200,240,700,0.8,0.8,0.120144639,1,15.75964552,4.935194172,1,0,1,0,1,1,1,1,239.8653124
4631,200,240,700,0.8,0.82,0.100077145,1,15.55635955,4.864697463,1,0,1,0,1,1,1,1,240.0178434
4632,200,240,700,0.8,0.84,0.083286628,1,14.88533721,4.63086822,1,0,1,0,1,1,1,1,239.8909925
4633,200,240,700,0.8,0.86,0.079974719,1,14.24277872,4.411802199,1,0,1,0,1,1,1,1,239.9399041
4634,200,240,700,0.8,0.88,0.063028042,1,15.2185327,4.788876119,1,0,1,0,1,1,1,1,239.894002
4635,200,240,700,0.8,0.9,0.059102744,1,15.01893372,4.720023877,1,0,1,1,1,1,1,1,240.0376863
4636,200,240,700,0.8,0.92,0.041399536,1,15.58557026,4.920236928,1,0,1,1,1,1,1,1,240.0527042
4637,200,240,700,0.8,0.94,0.03800849,1,15.37824903,4.831373471,1,0,1,1,1,1,1,1,240.1391185
4638,200,240,700,0.8,0.96,0.022866715,1,15.90016885,4.996410776,1,0,1,1,1,1,1,1,239.9122506
4639,200,240,700,0.8,0.98,0.018980547,1,16.1690766,4.892019835,1,0,1,1,1,1,1,1,240.1687462
4640,200,240,700,0.8,1,0.003050535,1,17.0922574,5.029663751,1,0,1,0,1,1,1,1,239.9185617
4641,200,240,700,0.82,0.6,0.220341201,1,15.2011376,4.549594798,1,1,1,1,0,1,1,0,239.9208964
4642,200,240,700,0.82,0.62,0.200571366,1,14.97681944,4.437030556,1,1,1,1,0,1,1,0,239.9911872
