,f,L,C,pl_s1,pr_s1,pl_s2,pr_s2,pl_l,pr_l,pl_c,pr_c,pfe,pin,pout,eff,ilmax,ilmin,vmax,vmin
1279,180000,6.03E-05,5.64E-05,139.254965,136.37555,136.37555,-99.3545,-99.3545,-98.41497437,-98.41497437,-98.39007437,0.00375453,139.254965,98.39007437,0.706546258,8.46991,7.78764,12.1293,11.5991
1280,180000,6.85E-05,5.64E-05,138.805844,135.98448,135.98448,-99.7098,-99.7098,-98.65855367,-98.65855367,-98.64345367,0.00460011,138.805844,98.64345367,0.710657785,8.45986,7.83249,12.1074,11.6308
1281,180000,7.66E-05,5.64E-05,127.5547,125.58,125.58,-100.191,-100.191,-98.9990786,-98.9990786,-99.0046786,0.0055221,127.5547,99.0046786,0.776174289,8.4566,7.87268,12.0927,11.6611
1282,180000,8.48E-05,5.64E-05,127.73226,125.7752,125.7752,-100.613,-100.613,-99.2970831,-99.2970831,-99.2951831,0.00624921,127.73226,99.2951831,0.777369657,8.44888,7.91353,12.0802,11.6871
1283,180000,9.30E-05,5.64E-05,128.12028,126.1656,126.1656,-101.034,-101.034,-99.58161389,-99.58161389,-99.57001389,0.0072578,128.12028,99.57001389,0.777160446,8.44797,7.94409,12.0697,11.7079
1284,180000,0.0001012,5.64E-05,128.11945,126.1815,126.1815,-101.265,-101.265,-99.7244046,-99.7244046,-99.7245046,0.00842939,128.11945,99.7245046,0.778371314,8.44532,7.96572,12.0609,11.7246
1285,180000,0.0001094,5.64E-05,128.09543,126.1831,126.1831,-101.596,-101.596,-99.91588739,-99.91588739,-99.92578739,0.00951386,128.09543,99.92578739,0.780088621,8.44128,7.98696,12.0514,11.738
1286,180000,0.0001176,5.64E-05,127.51746,125.6752,125.6752,-101.989,-101.989,-100.1372355,-100.1372355,-100.1490355,0.0106104,127.51746,100.1490355,0.785375081,8.43625,8.00493,12.0422,11.7486
1287,180000,0.0001258,5.64E-05,116.67299,115.6323,115.6323,-102.252,-102.252,-100.3065407,-100.3065407,-100.2920407,0.0118226,116.67299,100.2920407,0.859599473,8.43548,8.0233,12.0364,11.7604
1288,180000,0.0001339,5.64E-05,116.33803,115.3651,115.3651,-102.856,-102.856,-100.7020737,-100.7020737,-100.6790737,0.0127212,116.33803,100.6790737,0.865401225,8.42909,8.03915,12.0364,11.7763
1289,180000,0.0001421,5.64E-05,116.70156,115.7252,115.7252,-103.172,-103.172,-100.8893468,-100.8893468,-100.9095468,0.0138567,116.70156,100.9095468,0.864680359,8.42757,8.05482,12.0353,11.7894
1290,180000,0.0001503,5.64E-05,116.91859,115.9423,115.9423,-103.39,-103.39,-101.0313738,-101.0313738,-101.0447738,0.0138448,116.91859,101.0447738,0.864231888,8.41625,8.07325,12.0328,11.8013
1291,180000,0.0001585,5.64E-05,117.07342,116.1014,116.1014,-103.604,-103.604,-101.1693797,-101.1693797,-101.1791797,0.0152214,117.07342,101.1791797,0.864236986,8.41749,8.08506,12.0318,11.8116
1292,180000,0.0001667,5.64E-05,117.53589,116.5603,116.5603,-104.017,-104.017,-101.4168084,-101.4168084,-101.4066084,0.0156006,117.53589,101.4066084,0.862771434,8.41198,8.09962,12.0296,11.8208
1293,180000,3.00E-06,5.63E-05,153.190993,148.09031,148.09031,-82.5101,-82.5101,-82.4720408,-82.4720408,-82.6161408,6.10E-05,153.190993,82.6161408,0.539301555,9.21087,4.60241,13.4752,8.58339
1294,180000,1.12E-05,5.63E-05,172.791948,167.11716,167.11716,-94.1556,-94.1556,-94.00138977,-94.00138977,-93.96418977,0.000197862,172.791948,93.96418977,0.543799586,8.6471,7.01013,12.6007,10.8541
1295,180000,1.94E-05,5.63E-05,174.611562,168.94054,168.94054,-96.0274,-96.0274,-95.74798534,-95.74798534,-95.74218534,0.000487808,174.611562,95.74218534,0.548315268,8.56182,7.33405,12.4024,11.2063
1296,180000,2.76E-05,5.63E-05,162.99269,158.2203,158.2203,-96.861,-96.861,-96.45006188,-96.45006188,-96.42116188,0.00105267,162.99269,96.42116188,0.5915674,8.54307,7.43853,12.298,11.3255
1297,180000,3.57E-05,5.63E-05,151.416558,147.51886,147.51886,-97.4056,-97.4056,-96.8898285,-96.8898285,-96.8826285,0.00174484,151.416558,96.8826285,0.639841704,8.53454,7.5464,12.2299,11.4224
1298,180000,4.39E-05,5.63E-05,150.351521,146.58207,146.58207,-98.1177,-98.1177,-97.46983513,-97.46983513,-97.45103513,0.00238847,150.351521,97.45103513,0.648154634,8.5089,7.64852,12.1868,11.5008
1299,180000,5.21E-05,5.63E-05,139.190924,136.27408,136.27408,-98.7718,-98.7718,-97.97419413,-97.97419413,-97.96779413,0.00311937,139.190924,97.96779413,0.703837516,8.4902,7.72183,12.1544,11.5561
1300,180000,6.03E-05,5.63E-05,139.438498,136.54866,136.54866,-99.3936,-99.3936,-98.44596829,-98.44596829,-98.41336829,0.00373286,139.438498,98.41336829,0.705783336,8.4671,7.7868,12.1298,11.5989
1301,180000,6.85E-05,5.63E-05,138.668633,135.85611,135.85611,-99.6951,-99.6951,-98.64165033,-98.64165033,-98.64845033,0.00448776,138.668633,98.64845033,0.711397006,8.45191,7.8322,12.1072,11.6309
1302,180000,7.66E-05,5.63E-05,127.54699,125.5613,125.5613,-100.031,-100.031,-98.88748781,-98.88748781,-98.89508781,0.00577614,127.54699,98.89508781,0.775361989,8.46087,7.86376,12.0938,11.6588
1303,180000,8.48E-05,5.63E-05,127.90188,125.9346,125.9346,-100.641,-100.641,-99.31631126,-99.31631126,-99.31251126,0.00625482,127.90188,99.31251126,0.77647421,8.44916,7.91358,12.0804,11.6868
1304,180000,9.30E-05,5.63E-05,128.13199,126.1813,126.1813,-101.101,-101.101,-99.6184211,-99.6184211,-99.6127211,0.00734977,128.13199,99.6127211,0.777422727,8.44628,7.93923,12.0696,11.7068
1305,180000,0.0001012,5.63E-05,128.16893,126.2321,126.2321,-101.33,-101.33,-99.76371108,-99.76371108,-99.76511108,0.00834415,128.16893,99.76511108,0.778387641,8.44592,7.96874,12.0606,11.7245
1306,180000,0.0001094,5.63E-05,128.07122,126.1654,126.1654,-101.662,-101.662,-99.96006021,-99.96006021,-99.96706021,0.00957944,128.07122,99.96706021,0.78055835,8.44271,7.98684,12.0519,11.7381
1307,180000,0.0001176,5.63E-05,127.60829,125.7563,125.7563,-101.945,-101.945,-100.1041086,-100.1041086,-100.1346086,0.0105615,127.60829,100.1346086,0.784703005,8.43358,8.00325,12.0434,11.7479
1308,180000,0.0001258,5.63E-05,116.87162,115.8324,115.8324,-102.471,-102.471,-100.4201175,-100.4201175,-100.4179175,0.012287,116.87162,100.4179175,0.859215587,8.43927,8.01912,12.0358,11.7583
1309,180000,0.0001339,5.63E-05,116.31961,115.3457,115.3457,-102.824,-102.824,-100.6801312,-100.6801312,-100.6721312,0.012596,116.31961,100.6721312,0.865478583,8.4308,8.04277,12.0367,11.7771
1310,180000,0.0001421,5.63E-05,116.72563,115.7541,115.7541,-103.263,-103.263,-100.9446092,-100.9446092,-100.9435092,0.01367,116.72563,100.9435092,0.864793012,8.42489,8.05465,12.0342,11.7885
1311,180000,0.0001503,5.63E-05,116.75996,115.7892,115.7892,-103.308,-103.308,-100.9898138,-100.9898138,-101.0002138,0.0142955,116.75996,101.0002138,0.865024395,8.41972,8.07122,12.0337,11.8016
1312,180000,0.0001585,5.63E-05,117.22325,116.2485,116.2485,-103.716,-103.716,-101.2340709,-101.2340709,-101.2322709,0.0149704,117.22325,101.2322709,0.86358526,8.41576,8.08607,12.0311,11.8117
1313,180000,0.0001667,5.63E-05,117.31797,116.3379,116.3379,-103.737,-103.737,-101.248373,-101.248373,-101.276373,0.0160946,117.31797,101.276373,0.86326394,8.41185,8.09462,12.0314,11.8204
1314,180000,3.00E-06,5.62E-05,154.091677,148.97159,148.97159,-83.1419,-83.1419,-83.10213789,-83.10213789,-82.83173789,5.77E-05,154.091677,82.83173789,0.537548422,9.21904,4.73584,13.4463,8.59547
1315,180000,1.12E-05,5.62E-05,172.512893,166.86131,166.86131,-94.1981,-94.1981,-94.03669072,-94.03669072,-94.03149072,0.000198358,172.512893,94.03149072,0.545069352,8.62895,6.98993,12.595,10.8543
1316,180000,1.94E-05,5.62E-05,174.440347,168.78049,168.78049,-96.0109,-96.0109,-95.73122216,-95.73122216,-95.74062216,0.000487171,174.440347,95.74062216,0.548844484,8.55893,7.33197,12.4051,11.2046
1317,180000,2.76E-05,5.62E-05,163.243344,158.45148,158.45148,-96.8418,-96.8418,-96.4289194,-96.4289194,-96.4235194,0.00106531,163.243344,96.4235194,0.590673513,8.54687,7.43575,12.2994,11.325
1318,180000,3.57E-05,5.62E-05,151.615742,147.70914,147.70914,-97.4814,-97.4814,-96.95113401,-96.95113401,-96.93813401,0.00171095,151.615742,96.93813401,0.63936721,8.52571,7.54715,12.231,11.4225
1319,180000,4.39E-05,5.62E-05,150.316787,146.55729,146.55729,-98.2209,-98.2209,-97.54624211,-97.54624211,-97.52994211,0.00236079,150.316787,97.52994211,0.648829343,8.50866,7.65324,12.1867,11.4996
1320,180000,5.21E-05,5.62E-05,139.265581,136.34327,136.34327,-98.7707,-98.7707,-97.97217561,-97.97217561,-97.97047561,0.00299787,139.265581,97.97047561,0.703479459,8.48479,7.73144,12.1543,11.5563
1321,180000,6.03E-05,5.62E-05,139.332965,136.43955,136.43955,-99.2385,-99.2385,-98.32197165,-98.32197165,-98.33617165,0.0037214,139.332965,98.33617165,0.705763863,8.46582,7.78655,12.1289,11.5989
1322,180000,6.85E-05,5.62E-05,138.724483,135.91161,135.91161,-99.7461,-99.7461,-98.67569423,-98.67569423,-98.68529423,0.00470901,138.724483,98.68529423,0.71137619,8.46039,7.82569,12.1086,11.6293
1323,180000,7.66E-05,5.62E-05,127.691506,125.69302,125.69302,-99.9982,-99.9982,-98.87104818,-98.87104818,-98.85074818,0.00550712,127.691506,98.85074818,0.774137226,8.45675,7.87362,12.092,11.6586
1324,180000,8.48E-05,5.62E-05,127.87823,125.9141,125.9141,-100.661,-100.661,-99.33518846,-99.33518846,-99.32318846,0.00640332,127.87823,99.32318846,0.776701308,8.45503,7.91316,12.0818,11.6868
1325,180000,9.30E-05,5.62E-05,128.0973,126.145,126.145,-101.044,-101.044,-99.57795611,-99.57795611,-99.58305611,0.00731744,128.0973,99.58305611,0.777401679,8.44743,7.9415,12.0698,11.7066
1326,180000,0.0001012,5.62E-05,128.34066,126.3962,126.3962,-101.396,-101.396,-99.80424328,-99.80424328,-99.81054328,0.0083195,128.34066,99.81054328,0.777700093,8.44467,7.96818,12.0612,11.7247
1327,180000,0.0001094,5.62E-05,128.17826,126.2632,126.2632,-101.641,-101.641,-99.94769046,-99.94769046,-99.94279046,0.00951985,128.17826,99.94279046,0.779717172,8.44146,7.98699,12.0511,11.7373
1328,180000,0.0001176,5.62E-05,127.88173,126.0191,126.0191,-102.071,-102.071,-100.1919336,-100.1919336,-100.1909336,0.0107832,127.88173,100.1909336,0.783465579,8.4383,8.00351,12.0428,11.7481
1329,180000,0.0001258,5.62E-05,116.72416,115.6862,115.6862,-102.341,-102.341,-100.341977,-100.341977,-100.354177,0.0120587,116.72416,100.354177,0.859754972,8.43374,8.01749,12.0361,11.7593
1330,180000,0.0001339,5.62E-05,116.40643,115.4321,115.4321,-102.905,-102.905,-100.7352217,-100.7352217,-100.7011217,0.0125528,116.40643,100.7011217,0.865082124,8.42978,8.04242,12.0372,11.7756
1331,180000,0.0001421,5.62E-05,116.59709,115.6243,115.6243,-103.117,-103.117,-100.8804516,-100.8804516,-100.8495516,0.0131252,116.59709,100.8495516,0.864940554,8.42508,8.06225,12.0357,11.7895
1332,180000,0.0001503,5.62E-05,116.97448,116.0026,116.0026,-103.507,-103.507,-101.1059204,-101.1059204,-101.1001204,0.0146538,116.97448,101.1001204,0.864292112,8.42148,8.06866,12.0332,11.8005
1333,180000,0.0001585,5.62E-05,117.19556,116.2192,116.2192,-103.666,-103.666,-101.2088993,-101.2088993,-101.2038993,0.0148131,117.19556,101.2038993,0.863547214,8.41457,8.0866,12.0316,11.8116
1334,180000,0.0001667,5.62E-05,117.61718,116.6376,116.6376,-104.043,-104.043,-101.4240306,-101.4240306,-101.4225306,0.0158781,117.61718,101.4225306,0.862310511,8.41254,8.09743,12.0296,11.8202
1335,180000,3.00E-06,5.61E-05,153.683091,148.56397,148.56397,-82.7467,-82.7467,-82.71066835,-82.71066835,-82.61966835,6.33E-05,153.683091,82.61966835,0.537597649,9.23498,4.5412,13.4822,8.5724
1336,180000,1.12E-05,5.61E-05,172.523852,166.86284,166.86284,-94.0784,-94.0784,-93.92601541,-93.92601541,-93.94461541,0.00019516,172.523852,93.94461541,0.544531172,8.63097,7.00514,12.6017,10.8557
1337,180000,1.94E-05,5.61E-05,174.640889,168.97063,168.97063,-96.0673,-96.0673,-95.77630521,-95.77630521,-95.79630521,0.000501145,174.640889,95.79630521,0.548533083,8.56345,7.31913,12.4054,11.2012
1338,180000,2.76E-05,5.61E-05,163.280462,158.47954,158.47954,-96.7534,-96.7534,-96.35871835,-96.35871835,-96.34341835,0.00106687,163.280462,96.34341835,0.590048663,8.54887,7.43695,12.2979,11.3241
1339,180000,3.57E-05,5.61E-05,151.661895,147.74865,147.74865,-97.4355,-97.4355,-96.90512234,-96.90512234,-96.92692234,0.00169451,151.661895,96.92692234,0.639098716,8.52147,7.5476,12.2307,11.4204
1340,180000,4.39E-05,5.61E-05,150.336609,146.56503,146.56503,-98.0733,-98.0733,-97.42804107,-97.42804107,-97.43124107,0.00234721,150.336609,97.43124107,0.64808726,8.50611,7.65314,12.1875,11.4997
1341,180000,5.21E-05,5.61E-05,139.205856,136.28652,136.28652,-98.7522,-98.7522,-97.95286843,-97.95286843,-97.97016843,0.00304307,139.205856,97.97016843,0.703779074,8.48206,7.72308,12.1548,11.5545
1342,180000,6.03E-05,5.61E-05,139.313979,136.42993,136.42993,-99.3493,-99.3493,-98.40776286,-98.40776286,-98.38956286,0.00367772,139.313979,98.38956286,0.70624329,8.46616,7.79086,12.1289,11.5989
1343,180000,6.85E-05,5.61E-05,138.704218,135.89306,135.89306,-99.7496,-99.7496,-98.67596906,-98.67596906,-98.67466906,0.00455991,138.704218,98.67466906,0.711403521,8.4545,7.82986,12.107,11.629
1344,180000,7.66E-05,5.61E-05,127.79032,125.8054,125.8054,-100.285,-100.285,-99.06569935,-99.06569935,-99.03279935,0.00565455,127.79032,99.03279935,0.774963232,8.45951,7.86867,12.094,11.6575
1345,180000,8.48E-05,5.61E-05,127.87484,125.9098,125.9098,-100.645,-100.645,-99.31834636,-99.31834636,-99.31004636,0.00642936,127.87484,99.31004636,0.776619125,8.45246,7.9095,12.0813,11.6853
1346,180000,9.30E-05,5.61E-05,128.1919,126.234,126.234,-101.061,-101.061,-99.60227668,-99.60227668,-99.58007668,0.00742414,128.1919,99.58007668,0.776804749,8.45322,7.94363,12.0717,11.7067
1347,180000,0.0001012,5.61E-05,128.18027,126.2419,126.2419,-101.32,-101.32,-99.75378632,-99.75378632,-99.75658632,0.00861417,128.18027,99.75658632,0.778252272,8.44728,7.96249,12.0609,11.7229
1348,180000,0.0001094,5.61E-05,128.06213,126.1491,126.1491,-101.553,-101.553,-99.89366966,-99.89366966,-99.89016966,0.00945853,128.06213,99.89016966,0.780013339,8.4416,7.98859,12.0515,11.7374
1349,180000,0.0001176,5.61E-05,127.49372,125.6404,125.6404,-101.812,-101.812,-100.0314267,-100.0314267,-100.0437267,0.0106975,127.49372,100.0437267,0.78469533,8.43668,8.0036,12.0433,11.7479
1350,180000,0.0001258,5.61E-05,116.80755,115.7705,115.7705,-102.437,-102.437,-100.4107893,-100.4107893,-100.3952893,0.0122922,116.80755,100.3952893,0.859493152,8.43745,8.01721,12.037,11.7588
1351,180000,0.0001339,5.61E-05,116.20576,115.2322,115.2322,-102.715,-102.715,-100.6049461,-100.6049461,-100.6139461,0.01259,116.20576,100.6139461,0.865825808,8.42725,8.03931,12.0365,11.7763
1352,180000,0.0001421,5.61E-05,116.71629,115.7463,115.7463,-103.275,-103.275,-100.9531113,-100.9531113,-100.9524113,0.0135162,116.71629,100.9524113,0.864938487,8.42447,8.0563,12.0347,11.7889
1353,180000,0.0001503,5.61E-05,116.70259,115.7333,115.7333,-103.271,-103.271,-100.9783886,-100.9783886,-100.9687886,0.0145626,116.70259,100.9687886,0.865180358,8.4228,8.07107,12.0342,11.8011
1354,180000,0.0001585,5.61E-05,117.57299,116.5953,116.5953,-104.025,-104.025,-101.3977963,-101.3977963,-101.4097963,0.0155814,117.57299,101.4097963,0.862526302,8.41744,8.08113,12.0317,11.8098
1355,180000,0.0001667,5.61E-05,117.83799,116.8603,116.8603,-104.29,-104.29,-101.5408205,-101.5408205,-101.5733205,0.0164344,117.83799,101.5733205,0.861974313,8.41225,8.09171,12.0304,11.8186
1356,180000,3.00E-06,5.59E-05,153.914365,148.79355,148.79355,-82.9545,-82.9545,-82.91517928,-82.91517928,-82.78147928,6.10E-05,153.914365,82.78147928,0.537841151,9.21378,4.60508,13.4998,8.57918
1357,180000,1.12E-05,5.59E-05,172.412538,166.76946,166.76946,-94.2156,-94.2156,-94.05465183,-94.05465183,-94.02985183,0.000204358,172.412538,94.02985183,0.545377111,8.66032,6.99686,12.6027,10.8542
1358,180000,1.94E-05,5.59E-05,174.621288,168.95196,168.95196,-96.0606,-96.0606,-95.77738378,-95.77738378,-95.75978378,0.000489604,174.621288,95.75978378,0.548385508,8.55983,7.32983,12.4072,11.2033
1359,180000,2.76E-05,5.59E-05,163.490107,158.68369,158.68369,-96.8869,-96.8869,-96.46851256,-96.46851256,-96.44981256,0.00103262,163.490107,96.44981256,0.589942807,8.54131,7.44726,12.3003,11.3238
1360,180000,3.57E-05,5.59E-05,151.528606,147.62402,147.62402,-97.4222,-97.4222,-96.9069645,-96.9069645,-96.8829645,0.00171165,151.528606,96.8829645,0.63937079,8.52479,7.54603,12.2324,11.4209
1361,180000,4.39E-05,5.59E-05,150.538973,146.76591,146.76591,-98.2551,-98.2551,-97.56758956,-97.56758956,-97.55788956,0.00232325,150.538973,97.55788956,0.648057361,8.50062,7.65198,12.1877,11.4987
1362,180000,5.21E-05,5.59E-05,139.225679,136.30593,136.30593,-98.7663,-98.7663,-97.96958481,-97.96958481,-97.95238481,0.00302312,139.225679,97.95238481,0.703551137,8.48273,7.72623,12.1546,11.554
1363,180000,6.03E-05,5.59E-05,139.356842,136.46314,136.46314,-99.2584,-99.2584,-98.33952989,-98.33952989,-98.33382989,0.00384147,139.356842,98.33382989,0.705626136,8.47305,7.78299,12.1304,11.5971
1364,180000,6.85E-05,5.59E-05,138.565251,135.75417,135.75417,-99.6117,-99.6117,-98.58935248,-98.58935248,-98.57435248,0.00460835,138.565251,98.57435248,0.711393021,8.45672,7.82879,12.1089,11.629
1365,180000,7.66E-05,5.59E-05,127.72189,125.7313,125.7313,-100.138,-100.138,-98.98249469,-98.98249469,-98.91299469,0.00583137,127.72189,98.91299469,0.774440424,8.46571,7.86577,12.0948,11.6547
1366,180000,8.48E-05,5.59E-05,127.72572,125.7674,125.7674,-100.589,-100.589,-99.2797497,-99.2797497,-99.2775497,0.006411,127.72572,99.2775497,0.777271404,8.45258,7.91039,12.0817,11.6854
1367,180000,9.30E-05,5.59E-05,127.97525,126.0275,126.0275,-100.985,-100.985,-99.53789489,-99.53789489,-99.54839489,0.00739945,127.97525,99.54839489,0.777872244,8.44835,7.9396,12.0709,11.7055
1368,180000,0.0001012,5.59E-05,128.19649,126.2633,126.2633,-101.408,-101.408,-99.80044346,-99.80044346,-99.81214346,0.00840337,128.19649,99.81214346,0.778587179,8.44486,7.96599,12.0604,11.7223
1369,180000,0.0001094,5.59E-05,128.2919,126.376,126.376,-101.743,-101.743,-100.0120347,-100.0120347,-100.0063347,0.00936632,128.2919,100.0063347,0.779521815,8.44019,7.98939,12.0522,11.7373
1370,180000,0.0001176,5.59E-05,127.62707,125.7699,125.7699,-101.892,-101.892,-100.085474,-100.085474,-100.084174,0.0106545,127.62707,100.084174,0.784192366,8.43793,8.00572,12.0435,11.7483
1371,180000,0.0001258,5.59E-05,116.74246,115.7052,115.7052,-102.369,-102.369,-100.3741566,-100.3741566,-100.3400566,0.0117968,116.74246,100.3400566,0.859499248,8.43497,8.02323,12.0373,11.7575
1372,180000,0.0001339,5.59E-05,115.84305,114.8725,114.8725,-102.394,-102.394,-100.4072026,-100.4072026,-100.4400026,0.0131155,115.84305,100.4400026,0.867035205,8.43206,8.03616,12.0379,11.7747
1373,180000,0.0001421,5.59E-05,116.52196,115.5512,115.5512,-103.07,-103.07,-100.8213986,-100.8213986,-100.8368986,0.0132292,116.52196,100.8368986,0.865389654,8.42037,8.05611,12.0341,11.7882
1374,180000,0.0001503,5.59E-05,117.13918,116.1596,116.1596,-103.565,-103.565,-101.1591224,-101.1591224,-101.1118224,0.0148996,117.13918,101.1118224,0.863176799,8.42586,8.07012,12.035,11.799
1375,180000,0.0001585,5.59E-05,116.93567,115.9619,115.9619,-103.442,-103.442,-101.0682984,-101.0682984,-101.0822984,0.0155149,116.93567,101.0822984,0.864426556,8.41852,8.08293,12.032,11.8095
1376,180000,0.0001667,5.59E-05,117.70588,116.7326,116.7326,-104.219,-104.219,-101.5172057,-101.5172057,-101.5154057,0.0158399,117.70588,101.5154057,0.862449741,8.41054,8.09581,12.0297,11.8192
1377,180000,3.00E-06,5.58E-05,153.383502,148.27934,148.27934,-82.6544,-82.6544,-82.61568014,-82.61568014,-82.65848014,5.84E-05,153.383502,82.65848014,0.538900723,9.15155,4.64355,13.4719,8.57138
1378,180000,1.12E-05,5.58E-05,172.548525,166.89375,166.89375,-94.1895,-94.1895,-94.02356425,-94.02356425,-94.03776425,0.00020174,172.548525,94.03776425,0.544993151,8.63844,6.9856,12.5945,10.8415
1379,180000,1.94E-05,5.58E-05,174.525667,168.86189,168.86189,-96.0419,-96.0419,-95.75742634,-95.75742634,-95.75972634,0.000481352,174.525667,95.75972634,0.548685635,8.55651,7.33685,12.4054,11.2019
1380,180000,2.76E-05,5.58E-05,163.724156,158.89452,158.89452,-96.7992,-96.7992,-96.39554146,-96.39554146,-96.38324146,0.00102718,163.724156,96.38324146,0.588692859,8.53935,7.44817,12.3015,11.324
1381,180000,3.57E-05,5.58E-05,151.77373,147.8531,147.8531,-97.445,-97.445,-96.913662,-96.913662,-96.923662,0.00168167,151.77373,96.923662,0.638606312,8.51828,7.54808,12.2322,11.4203
1382,180000,4.39E-05,5.58E-05,150.406408,146.63436,146.63436,-98.1366,-98.1366,-97.47507297,-97.47507297,-97.47937297,0.0022961,150.406408,97.47937297,0.648106515,8.4988,7.6551,12.1881,11.4987
1383,180000,5.21E-05,5.58E-05,139.091991,136.17997,136.17997,-98.7397,-98.7397,-97.94220546,-97.94220546,-97.96090546,0.00299135,139.091991,97.96090546,0.704288613,8.48079,7.72825,12.1547,11.5543
1384,180000,6.03E-05,5.58E-05,139.39809,136.5073,136.5073,-99.34,-99.34,-98.39702178,-98.39702178,-98.37932178,0.00373305,139.39809,98.37932178,0.705743685,8.46728,7.78696,12.1304,11.597
1385,180000,6.85E-05,5.58E-05,138.782941,135.95947,135.95947,-99.6577,-99.6577,-98.62024846,-98.62024846,-98.60384846,0.00454792,138.782941,98.60384846,0.710489688,8.45543,7.83161,12.1086,11.6284
